year,wind,hydro,solar,other_inc_bio,fk_country,gdp_constant,gdp_per_capita_constant,elec_prod_nuclear,elec_prod_fossil,elec_prod_renewable,energy_cons_nuclear,energy_cons_renewable,energy_cons_fossil,population
2021,0.19,0.02,4.64,0.11,95,383397426954.248,40911.4355330311,0.0,92.460266,7.5397363,0.0,5.162033,94.83797,8900057.0
2022,0.32,0.02,5.35,0.11,95,408204664808.542,42710.4017586756,0.0,90.05401,9.945989,0.0,5.6662054,94.33379,9038313.0
2023,0.74,0.0,6.97,0.11,95,,,0.0,,10.4693365,0.0,7.0659175,92.93408,9174520.0
1985,0.0,41.092,0.0,3.212,96,1343654507665.51,23742.3854885964,3.7816303,70.4797,23.650263,1.2177668,7.919222,90.86301,56636468.0
1986,0.0,41.096,0.0,3.501,96,1382082648621.19,24420.0802796796,4.553632,70.37799,22.94026,1.4783376,7.745234,90.77643,56639056.0
1987,0.0,39.505,0.0,3.693,96,1426198182611.06,25196.9881135514,0.086407244,76.82697,21.228376,0.02852146,7.2850204,92.686455,56644528.0
1988,0.0,40.676,0.0,3.787,96,1486018315701.77,26241.1619178713,0.0,76.64484,21.62251,0.0,7.320364,92.679634,56670880.0
1989,0.002,34.057,0.002020202,3.197,96,1536370315136.6,27109.9705713608,0.0,80.21732,17.742832,0.0,6.0404835,93.95952,56711524.0
1990,0.0,31.63,0.0,3.27,96,1566879171365.36,27625.1792401549,0.0,83.62656,16.373447,0.0,5.5439982,94.456,56756560.0
1991,0.0,42.24,0.0,3.29,96,1590984785719.0,28030.7653844433,0.0,79.1558,20.844208,0.0,7.0200934,92.979904,56794488.0
1992,0.0,42.2,0.01,3.56,96,1604257981628.63,28245.4271224971,0.0,79.44585,20.55416,0.0,7.082338,92.917656,56833184.0
1993,0.0,41.42,0.01,3.79,96,1590576776777.14,27987.4328992052,0.0,79.421135,20.578865,0.0,7.147924,92.85207,56869456.0
1994,0.01,44.66,0.01,3.5700002,96,1624790459646.09,28583.6255334144,0.0,78.907104,21.092896,0.0,7.6455235,92.35448,56883820.0
1995,0.01,37.78,0.01,3.66,96,1671695507645.8,29408.3209648256,0.0,82.5336,17.466404,0.0,6.312267,93.68773,56885124.0
1996,0.03,42.04,0.01,4.14,96,1694189587811.19,29795.659782462,0.0,80.6926,19.307405,0.0,7.0418596,92.95814,56898972.0
1997,0.12,41.6,0.01,4.46,96,1726814956377.67,30353.3778330306,0.0,81.261665,18.738337,0.0,6.921144,93.07886,56925808.0
1998,0.23,41.22,0.02,5.01,96,1757973143930.53,30892.1758716425,0.0,81.67626,18.32374,0.0,6.806154,93.19385,56938736.0
1999,0.4,45.37,0.02,5.53,96,1787471785343.84,31405.2609086396,0.0,80.20444,19.795565,0.0,7.312841,92.68716,56945064.0
2000,0.56,44.2,0.02,6.0899997,96,1856863206832.4,32609.6674684471,0.0,81.15507,18.844929,0.0,7.155644,92.84436,56966400.0
2001,1.18,46.81,0.02,6.34,96,1894119928516.21,33245.2803732961,0.0,80.01103,19.988968,0.0,7.6085052,92.391495,56994992.0
2002,1.4,39.52,0.02,7.37,96,1899232719248.01,33285.4148556776,0.0,82.59287,17.407127,0.0,6.7783756,93.22162,57107576.0
2003,1.46,36.67,0.02,8.71,96,1900496731808.66,33159.8415780158,0.0,83.630844,16.369164,0.0,6.33908,93.66092,57425176.0
2004,1.85,42.34,0.03,9.66,96,1928510465520.9,33431.5599098693,0.0,81.65878,18.34122,0.0,7.220356,92.77965,57860664.0
2005,2.34,36.07,0.03,9.99,96,1943213636038.87,33521.3202180455,0.0,83.56243,16.437565,0.0,6.4335437,93.56646,58199876.0
2006,2.97,36.99,0.04,10.64,96,1978181374934.65,34022.1190389231,0.0,83.42986,16.570139,0.0,6.729988,93.27001,58429904.0
2007,4.03,32.82,0.04,10.83,96,2007108163418.51,34345.7598862545,0.0,84.41389,15.586112,0.0,6.431969,93.56803,58778480.0
2008,4.86,41.62,0.19,11.49,96,1986572667525.98,33769.8973537384,0.0,81.333244,18.666752,0.0,8.19532,91.80468,59224228.0
2009,6.54,49.14,0.68,12.9,96,1881181927545.97,31832.9860141479,0.0,75.81367,24.18634,0.0,10.585501,89.4145,59562844.0
2010,9.13,51.12,1.91,14.82,96,1909947188705.16,32220.4860698495,0.0,74.05185,25.94815,0.0,11.430808,88.56919,59822452.0
2011,9.86,45.82,10.8,16.48,96,1923230167189.95,32388.8180099136,0.0,72.19895,27.801052,0.0,12.443046,87.55695,60025952.0
2012,13.41,41.87,18.86,18.08,96,1863124631879.35,31292.1311312137,0.0,68.76545,31.234547,0.0,14.165738,85.83427,60190152.0
2013,14.9,52.77,21.59,22.74,96,1829252559153.33,30369.1293679326,0.0,60.8419,39.158104,0.0,17.610695,82.389305,60312600.0
2014,15.18,58.55,22.31,24.64,96,1829227175717.41,30091.3481539205,0.0,56.35917,43.640835,0.0,19.739758,80.26024,60322792.0
2015,14.84,45.54,22.94,25.57,96,1845428048839.1,30387.1293187854,0.0,61.069,38.930996,0.0,17.510365,82.48963,60232908.0
2016,17.69,42.43,22.1,25.79,96,1868241619898.42,30815.0869082281,0.0,62.22766,37.772335,0.0,17.231768,82.768234,60118628.0
2017,17.74,36.2,24.38,25.57,96,1898202609756.92,31356.224035187,0.0,64.4322,35.567806,0.0,16.370815,83.62919,60004024.0
2018,17.72,48.79,22.65,25.25,96,1913894038939.75,31675.5758014951,0.0,60.004894,39.995106,0.0,17.727497,82.2725,59877432.0
2019,20.2,46.32,23.69,25.619999,96,1922107755102.45,32180.4341021496,0.0,60.057247,39.942757,0.0,17.864973,82.135025,59727936.0
2020,18.76,47.55,24.94,25.650002,96,1751650987476.49,29469.7989279182,0.0,57.768867,42.231133,0.0,20.03473,79.96527,59500576.0
2021,20.93,45.39,25.04,24.97,96,1908092024347.85,32267.7090970216,0.0,59.252514,40.74749,0.0,18.57917,81.42083,59240336.0
2022,20.49,28.4,28.12,23.45,96,1997042745688.22,33840.3432155508,0.0,64.191315,35.80869,0.0,16.526909,83.47309,59037472.0
2023,23.72,40.52,30.71,21.700000000000003,96,,,0.0,56.279995,43.720013,0.0,19.27818,80.72182,58870764.0
2024,22.5,50.72,35.81,21.56,96,,,,,,,,,
1985,,,,,97,8443316285.77162,3685.98178241151,,,,,,,
1986,,,,,97,8602269160.62762,3720.50350246099,,,,,,,
1987,,,,,97,9277577812.9024,3982.11264719632,,,,,,,
1988,,,,,97,9646296774.90116,4112.19684347709,,,,,,,
1989,,,,,97,10338255000.6502,4377.0629440887,,,,,,,
1990,,,,,97,10772517032.2001,4526.50159323362,,,,,,,
1991,,,,,97,11293717125.9518,4704.01222472021,,,,,,,
1992,,,,,97,11514570564.4563,4748.86205122046,,,,,,,
1993,,,,,97,12598909484.6708,5142.58835187444,,,,,,,
1994,,,,,97,12773201513.7378,5160.4307955405,,,,,,,
1995,,,,,97,13073366262.132,5229.03067140027,,,,,,,
1996,,,,,97,13058497765.0022,5172.78239570246,,,,,,,
1997,,,,,97,12909570838.06,5066.85282562384,,,,,,,
1998,,,,,97,12608189994.6252,4906.41450897104,,,,,,,
1999,,,,,97,12740282706.7719,4919.4174468527,,,,,,,
2000,0.0,0.11,0.0,0.29,97,12852232022.9367,4928.33188369804,0.0,95.420975,4.5790253,,,,2612203.0
2001,0.0,0.06,0.0,0.29,97,13025085491.0428,4963.06607294795,0.0,96.61266,3.3873343,,,,2625410.0
2002,0.0,0.09,0.0,0.3,97,13285234344.013,5031.19564397903,0.0,97.844826,2.1551726,,,,2638248.0
2003,0.0,0.12,0.0,0.31,97,13772313228.011,5184.14288666889,0.0,97.49304,2.5069637,,,,2651034.0
2004,0.03,0.13,0.0,0.31,97,13954620795.0302,5222.09798764334,0.0,96.82758,3.1724138,,,,2664027.0
2005,0.05,0.15,0.0,0.32,97,14079346907.6652,5239.67290258786,0.0,96.385544,3.614458,,,,2676868.0
2006,0.05,0.16,0.0,0.32,97,14487524822.9218,5363.82690314058,0.0,96.26667,3.7333333,,,,2689658.0
2007,0.05,0.16,0.0,0.25,97,14694979519.4345,5414.90880663073,0.0,95.04951,4.9504952,,,,2701222.0
2008,0.05,0.16,0.0,0.18,97,14575694977.1356,5347.63274507982,0.0,93.853424,6.146572,,,,2711378.0
2009,0.06,0.14,0.0,0.18,97,13942337032.4856,5094.03087418339,0.0,92.50001,7.5,,,,2722405.0
2010,0.05,0.15,0.0,0.18,97,13739176657.4811,4998.66718141268,0.0,92.36111,7.6388884,,,,2733904.0
2011,0.09,0.15,0.0,0.18,97,13976916109.7078,5063.19380143837,0.0,91.2844,8.715596,,,,2746169.0
2012,0.11,0.15,0.0,0.17,97,13891148715.1964,5010.45967443592,0.0,89.79118,10.208817,,,,2759819.0
2013,0.12,0.12,0.0,0.16,97,13963061249.1125,5016.0313458778,0.0,90.675995,9.324009,,,,2773134.0
2014,0.12,0.14,0.01,0.16,97,14059381567.3828,5032.44263080999,0.0,90.14084,9.859155,,,,2784542.0
2015,0.13,0.13,0.01,0.16,97,14188936958.4343,5062.89556466908,0.0,89.71962,10.280374,,,,2794455.0
2016,0.21,0.12,0.01,0.16,97,14384066492.0877,5119.03971902628,0.0,87.750565,12.249444,,,,2802699.0
2017,0.25,0.15,0.04,0.16,97,14527493336.382,5159.34337408318,0.0,88.35616,11.643835,,,,2808388.0
2018,0.3,0.18,0.05,0.16,97,14802051873.2326,5248.77402203987,0.0,85.35353,14.646464,,,,2811842.0
2019,0.27,0.16,0.09,0.13,97,14934129346.6919,5289.65492391338,0.0,87.28449,12.715517,,,,2813776.0
2020,0.28,0.14,0.12,0.11,97,13452615560.5656,4752.33342267359,0.0,86.21495,13.785046,,,,2820438.0
2021,0.3,0.14,0.15,0.12,97,14071627509.4333,4958.84581479999,0.0,86.66667,13.333334,,,,2827701.0
2022,0.27,0.12,0.13,0.06,97,14806380332.6868,5215.08607266374,0.0,86.49237,13.507625,,,,2827382.0
1985,0.0,82.874,0.0,12.699479,98,2767045767160.42,22898.9942415023,23.748388,61.200336,14.223238,10.1048,6.3615613,83.53364,121119024.0
1986,0.0,80.816,0.0,13.803359,98,2858193572214.44,23527.7125188459,24.449848,60.685303,13.989436,10.4857,6.313782,83.200516,121710304.0
1987,0.0,74.787,0.0,14.792468,98,2991067029860.23,24503.0845657802,26.22847,60.377357,12.457424,11.459461,5.7358527,82.80469,122268888.0
1988,0.0,90.291,0.0,15.986553,98,3190321043519.37,26026.8648821107,23.071575,61.982502,14.100253,10.014234,6.444453,83.54131,122798304.0
1989,0.0,91.741,0.0,17.04698,98,3347469412110.95,27199.939969537,23.233484,62.299343,13.602426,10.418833,6.4262824,83.154884,123270648.0
1990,0.0,86.895,0.001,11.340126,98,3509518031571.16,28422.2131195125,22.072748,65.76887,11.1442,10.649471,5.6428037,83.70773,123686320.0
1991,0.0,94.416,0.001,11.650857,98,3633170889061.82,29308.274088137,22.900566,64.2336,11.639142,11.040741,5.8870516,83.07221,124073992.0
1992,0.0,80.046,0.0105,11.850117,98,3665890719855.77,29462.6539670948,23.67345,65.25783,10.024861,11.349191,5.0480127,83.6028,124444696.0
1993,0.000959596,92.58,0.0225,11.559372,98,3649056226897.65,29232.4397928178,26.746475,60.61423,11.247435,12.739803,5.6211276,81.63907,124779576.0
1994,0.000959596,64.462,0.029,13.472534,98,3688589488080.59,29466.7552451756,26.231573,64.71184,7.9192533,12.814474,4.068079,83.11745,125119264.0
1995,0.000959596,78.793,0.0395,14.295146,98,3785636263364.36,30171.1637924347,28.380053,61.17839,9.212626,13.769667,4.6962857,81.53405,125433968.0
1996,0.001919192,77.173,0.0545,15.247687,98,3904273220115.03,31046.1701544648,28.790516,61.039413,8.979606,13.953701,4.5733137,81.472984,125726224.0
1997,0.000959596,86.44,0.096302845,16.437628,98,3942583070731.74,31276.1930771932,30.445341,58.467743,9.761911,14.825003,4.994817,80.18018,126027984.0
1998,0.007070707,89.079,0.14324625,16.172628,98,3892499235707.73,30795.0888900928,30.762032,58.01243,9.946742,15.2893305,5.194057,79.51662,126308392.0
1999,0.036363635,83.792,0.218025,16.48681,98,3879501014654.61,30636.266116943,29.39696,60.190212,9.316031,14.650996,4.8818135,80.46719,126555064.0
2000,0.11,86.38,0.35,17.32,98,3986755544464.21,31430.6311303282,29.019613,61.79308,9.187302,14.480494,4.8190794,80.700424,126803864.0
2001,0.25,83.32,0.47,17.32,98,4002148544213.45,31476.052066579,29.593588,61.329098,9.077312,14.608286,4.7145886,80.677124,127065736.0
2002,0.41,81.55,0.67,18.470001,98,4003827945768.8,31416.1241772435,28.48958,62.568108,8.942316,14.275406,4.7228813,81.0017,127301744.0
2003,0.83,93.66,0.9,18.79,98,4065291729511.6,31830.2175849262,21.05822,68.679016,10.262771,10.389472,5.3383565,84.27218,127502352.0
2004,1.3,93.12,1.19,19.119999,98,4154163710034.48,32515.1158024317,25.497019,64.47525,10.027739,12.6535635,5.2529583,82.093475,127671288.0
2005,1.75,75.71,1.49,21.619999,98,4229100705435.47,33098.5474664872,25.413897,65.671646,8.914464,12.6752825,4.7229195,82.6018,127798376.0
2006,2.17,86.65,1.79,21.46,98,4287138774363.71,33531.5185630775,26.133896,64.034874,9.831237,13.113481,5.2366915,81.649826,127902168.0
2007,2.61,73.27,2.02,22.900002,98,4350758602409.6,33990.0360341685,23.642712,67.73437,8.622925,12.065597,4.6928535,83.241554,128006424.0
2008,2.94,75.68,2.25,19.92,98,4297492743392.06,33557.6454041531,21.267214,70.11743,8.615359,11.022647,4.7652874,84.21207,128077632.0
2009,3.61,76.13,2.76,19.779999,98,4052826324007.5,31651.0837739853,24.653955,66.6137,8.732339,13.091965,4.9600253,81.948006,128117040.0
2010,4.02,83.43,3.54,22.93,98,4218907820177.17,32942.2020783725,25.28978,64.48219,10.22802,13.012934,5.649895,81.33717,128105432.0
2011,4.68,84.55,4.84,22.43,98,4219912322037.65,33011.13423011,14.755479,74.96559,10.278935,7.607766,5.6971593,86.69507,128007256.0
2012,4.84,76.18,6.61,23.46,98,4277925608850.6,33518.444936892,1.6252891,88.31671,10.058001,0.84293216,5.6249747,93.5321,127853688.0
2013,5.19,79.04,12.88,24.369999,98,4363702302795.86,34239.8862473683,1.3422078,87.575386,11.082408,0.6849639,6.106115,93.20892,127678920.0
2014,5.22,83.16,22.95,25.2,98,4376627829637.51,34386.905855287,0.0,87.40026,12.599744,0.0,6.918495,93.0815,127476728.0
2015,5.58,86.75,34.8,30.21,98,4444930651964.18,34960.6393843385,0.43878382,84.60956,14.951656,0.217971,8.037719,91.74431,127250936.0
2016,6.17,79.14,45.76,26.630001,98,4478437728055.55,35242.1993771881,1.7080476,83.6296,14.662352,0.85756963,7.962104,91.18033,126993856.0
2017,6.49,83.42,55.07,30.140001,98,4553466417292.21,35861.9728545838,2.78964,81.20856,16.001804,1.3865757,8.4127655,90.20065,126662464.0
2018,7.18,80.63,62.67,33.15,98,4582763011477.35,36138.5290824719,4.66302,78.265816,17.071156,2.3449843,9.054853,88.60017,126255872.0
2019,7.58,79.82,69.38,35.94,98,4564332550094.45,36043.7844013365,6.3990326,76.02409,17.576868,3.1893837,9.284181,87.526436,125791680.0
2020,8.48,78.81,79.09,39.22,98,4375044252274.51,34650.7967802766,4.313112,76.110374,19.576511,2.2458189,10.928532,86.825645,125244760.0
2021,8.96,79.14,88.7,39.93,98,4487015645273.13,35701.4542716142,6.0036674,72.81482,21.181513,3.0516663,11.268134,85.6802,124612528.0
2022,9.42,74.87,91.07,37.83,98,4529854841042.58,36202.639274898,5.0089493,73.03468,21.956364,2.5880394,11.606308,85.80566,123951696.0
2023,10.01,74.5,96.99,42.05,98,,,7.6407733,68.52917,23.830055,3.9940329,12.584244,83.42172,123294512.0
1985,,,,,99,11894464001.8435,4280.41643791534,,,,,,,
1986,,,,,99,12549210740.1752,4312.61101897606,,,,,,,
1987,,,,,99,12840763337.8115,4213.3547984474,,,,,,,
1988,,,,,99,13028517103.5589,4080.28749525417,,,,,,,
1989,,,,,99,11630658934.5226,3472.2250968608,,,,,,,
1990,,,,,99,11598569492.0435,3202.33686003165,,,,,,,
1991,,,,,99,11785136086.3004,3010.13731183677,,,,,,,
1992,,,,,99,13476276723.0141,3264.84472634328,,,,,,,
1993,,,,,99,14080955882.2811,3238.47541692105,,,,,,,
1994,,,,,99,14780987323.0563,3240.44545104214,,,,,,,
1995,,,,,99,15697537788.5039,3303.28717864788,,,,,,,
1996,,,,,99,16025148664.3621,3262.10615178904,,,,,,,
1997,,,,,99,16555336763.0192,3280.69793184873,,,,,,,
1998,,,,,99,17054012095.8095,3302.29942733776,,,,,,,
1999,,,,,99,17632063087.4182,3341.65644275163,,,,,,,
2000,0.0,0.04,0.0,0.01,99,18380669691.8022,3412.07673213708,0.0,99.45726,0.5427408,,,,5056172.0
2001,0.0,0.04,0.0,0.01,99,19349323186.586,3518.76635312228,0.0,99.4695,0.530504,,,,5163313.0
2002,0.0,0.05,0.0,0.01,99,20468450874.8326,3644.62434644332,0.0,99.38424,0.61576355,,,,5275531.0
2003,0.0,0.04,0.0,0.01,99,21320279753.9925,3713.15193593268,0.0,99.377335,0.62266505,,,,5396122.0
2004,0.0,0.05,0.0,0.01,99,23146833797.5894,3935.15704743447,0.0,99.33035,0.66964287,,,,5532426.0
2005,0.0,0.06,0.0,0.01,99,25032512558.6082,4151.61313015439,0.0,99.37824,0.6217617,,,,5678541.0
2006,0.0,0.05,0.0,0.02,99,27058387611.4685,4209.86864014361,0.0,99.460434,0.53956836,,,,6075550.0
2007,0.0,0.06,0.0,0.02,99,29270727368.8656,4287.35229821209,0.0,99.45441,0.54559624,,,,6473460.0
2008,0.0,0.06,0.0,0.02,99,31384186979.027,4489.95545537311,0.0,99.5053,0.49469966,,,,6632880.0
2009,0.0,0.06,0.0,0.02,99,32960837541.5358,4615.23067817324,0.0,99.5098,0.49019608,,,,6780508.0
2010,0.0,0.06,0.0,0.02,99,33723826288.3537,4621.5742854131,0.0,99.52639,0.473613,,,,6931263.0
2011,0.0,0.05,0.0,0.02,99,34646908078.4163,4631.67703841605,0.0,99.590164,0.40983605,,,,7109980.0
2012,0.0,0.06,0.0,0.02,99,35488605511.9193,4677.47613977192,0.0,99.57806,0.42194092,,,,7211866.0
2013,0.0,0.05,0.0,0.02,99,36414839440.0743,4556.52023716712,0.0,99.65238,0.34762457,,,,7694818.0
2014,0.0,0.06,0.0,0.02,99,37647146046.4738,4282.11872849239,0.0,99.61686,0.38314176,,,,8658030.0
2015,0.12,0.05,0.05,0.07,99,38587017887.3239,4042.75678097555,0.0,98.79329,1.2067157,,,,9494250.0
2016,0.39,0.04,0.43,0.07,99,39356512808.3494,3933.14704611068,0.0,95.62786,4.3721404,,,,9964659.0
2017,0.45,0.04,0.91,0.07,99,40330034782.8485,3940.70199181145,0.0,93.26274,6.737247,,,,10215384.0
2018,0.71,0.02,1.43,0.06,99,41103996749.7366,3928.77026821205,0.0,89.396164,10.603829,,,,10459864.0
2019,0.88,0.02,2.06,0.06,99,41823826702.478,3919.06426916073,0.0,85.58207,14.417925,,,,10698682.0
2020,1.38,0.02,2.87,0.05,99,41362613665.9359,3806.87949354914,0.0,81.062805,18.937197,,,,10928723.0
2021,1.57,0.02,3.5,0.06,99,42874682706.305,3874.32707806481,0.0,77.013115,22.98689,,,,11148288.0
2022,1.75,0.02,3.45,0.0,99,44009762561.5966,3909.80226400152,0.0,77.137634,22.862368,,,,11285875.0
1985,,5.2104726,,,100,,,0.0,93.588135,,0.0,1.9355252,98.064476,15413315.0
1986,,4.7817907,,,100,,,0.0,94.38058,,0.0,1.7365297,98.26347,15721289.0
1987,,5.7319617,,,100,,,0.0,93.52248,,0.0,2.035726,97.96427,16072474.0
1988,,6.991491,,,100,,,0.0,92.09259,,0.0,2.3956878,97.60431,16430588.0
1989,,7.29201,,,100,,,0.1133723,91.753395,,0.033952188,2.5382574,97.42779,16704995.0
1990,0.0,7.366,0.0,0.0,100,95326487409.9576,5557.08215736977,0.0,91.57006,8.429944,0.0,2.5343888,97.46561,16866574.0
1991,0.0,7.2,0.0,0.0,100,84840573793.2488,4910.15324119135,0.62701106,91.000854,8.373067,0.1781977,2.4798365,97.341965,16993796.0
1992,0.0,6.866,0.0,0.0,100,80344023383.1104,4635.42154654073,0.5579648,91.189476,8.255778,0.15536876,2.3956668,97.44897,17043420.0
1993,0.0,7.629,0.0,0.0,100,72952373230.2308,4223.1282023154,0.5730712,89.63365,9.794708,0.16929026,3.0152721,96.81544,16979700.0
1994,0.0,9.179,0.0,0.0,100,63760374204.4497,3740.97810892024,0.56916064,85.691574,13.74575,0.16182706,4.0728307,95.76534,16747153.0
1995,0.0,8.331,0.0,0.0,100,58532023518.9309,3498.51454364229,0.11919448,87.40512,12.482957,0.037701003,4.114585,95.84772,16434323.0
1996,0.0,7.331,0.0,0.0,100,58824683637.7392,3583.36908423331,0.15045534,87.37679,12.478934,0.04811995,4.1591706,95.79271,16144248.0
1997,0.0,6.499,0.0,0.0,100,59824703259.2838,3728.96386519689,0.5779215,86.92028,12.498077,0.18554571,4.181545,95.63291,15820435.0
1998,0.0,6.141,0.0,0.0,100,58688033897.7015,3750.56494562659,0.17748596,87.49612,12.331325,0.0579216,4.193706,95.74837,15474257.0
1999,0.0,6.132,0.0,0.0,100,60272610811.673,3899.65723139778,0.0,87.03144,12.96406,0.0,4.455529,95.54447,15256256.0
2000,0.0,7.53,0.0,0.0,100,66179326672.5077,4269.33016782791,0.0,85.41828,14.581719,0.0,6.022824,93.97718,15236256.0
2001,0.0,8.08,0.0,0.0,100,75113535772.261,4822.52862802669,0.0,85.4099,14.590104,0.0,5.7042646,94.29574,15281288.0
2002,0.0,8.89,0.0,0.0,100,82474662277.6485,5267.6990320263,0.0,84.759125,15.240871,0.0,6.120414,93.879585,15338962.0
2003,0.0,8.62,0.0,0.0,100,90144805869.7482,5724.43199248054,0.0,86.501724,13.498278,0.0,5.382556,94.61745,15416709.0
2004,0.0,8.06,0.0,0.0,100,98798707234.4777,6233.29439373307,0.0,87.96117,12.0388365,0.0,4.7320495,95.26795,15521921.0
2005,0.0,7.86,0.0,0.0,100,108382181835.458,6787.4115548789,0.0,88.42757,11.572438,0.0,4.457741,95.54226,15656255.0
2006,0.0,7.77,0.0,0.0,100,119979075291.852,7450.39687062615,0.0,89.15713,10.842869,0.0,4.067664,95.93234,15822751.0
2007,0.0,8.17,0.0,0.0,100,130657212992.82,8036.87599811505,0.0,89.336975,10.663012,0.0,3.8324938,96.1675,16006138.0
2008,0.0,7.46,0.0,0.0,100,134968901021.859,8216.52181589585,0.0,90.71562,9.284381,0.0,3.2989428,96.701065,16196521.0
2009,0.0,6.88,0.0,0.0,100,136588527833.35,8218.39912556048,0.0,91.26127,8.738727,0.0,3.3763013,96.623695,16402365.0
2010,0.0,8.02,0.0,0.0,100,146559490369.689,8704.70655484556,0.0,90.296425,9.703569,0.0,3.642986,96.35702,16627839.0
2011,0.0,7.88,0.0,0.0,100,157404892659.159,9223.3021336315,0.0,90.89858,9.101409,0.0,3.1336143,96.86639,16864920.0
2012,0.0,7.64,0.0,0.0,100,164960327499.374,9531.91477617058,0.0,91.56919,8.43081,0.0,2.8702004,97.12981,17102868.0
2013,0.0,7.73,0.0,0.0,100,174857947143.911,9959.72586930534,0.0,91.65317,8.34683,0.0,2.8818953,97.1181,17345734.0
2014,0.01,8.26,0.0,0.0,100,182201980933.864,10226.7100539683,0.0,91.26163,8.738378,0.0,2.9155889,97.08441,17592296.0
2015,0.13,9.27,0.05,0.000476,100,184388404706.042,10196.1226255982,0.0,89.68903,10.310966,0.0,4.0009217,95.99908,17835908.0
2016,0.27,11.62,0.09,0.00186,100,186416677156.152,10151.423313302,0.0,87.34017,12.659833,0.0,4.511002,95.489,18078558.0
2017,0.34,11.21,0.09,0.0021442,100,194059760924.352,10404.2718646317,0.0,88.71218,11.28782,0.0,4.0515256,95.94848,18314822.0
2018,0.39,10.38,0.14,0.0024284,100,202016211108.857,10670.2120148279,0.0,89.82941,10.170598,0.0,3.6561053,96.343895,18538100.0
2019,0.71,9.99,0.39,0.0049671,100,211106940610.612,10989.6840718388,0.0,89.58489,10.415101,0.0,3.662659,96.33734,18754260.0
2020,1.14,9.8,2.57,0.0065268,100,205829267103.2,10565.0359816235,0.0,89.00856,10.991439,0.0,4.258704,95.741295,18979250.0
2021,1.8,9.44,2.96,0.004567772,100,214679925583.069,10873.3915275276,0.0,89.059784,10.940215,0.0,4.0059314,95.99407,19196468.0
2022,2.31,9.2,1.77,0.0,100,221549683201.099,11058.3482413407,0.0,88.20846,11.791542,0.0,4.228879,95.77112,19397998.0
2023,3.65,8.79,1.96,0.0,100,,,0.0,87.24096,12.759045,0.0,4.5201697,95.47983,19606640.0
1985,,,,,101,23136581311.9696,1204.91932367736,,,,,,,
1986,,,,,101,24797222251.1412,1245.98851025394,,,,,,,
1987,,,,,101,26269459979.3708,1274.22087961614,,,,,,,
1988,,,,,101,27899002871.2389,1306.36433683504,,,,,,,
1989,,,,,101,29207563408.6722,1320.50774519897,,,,,,,
1990,,,,,101,30431959354.312,1329.33312766232,,,,,,,
1991,,,,,101,30869676465.3409,1305.46415701447,,,,,,,
1992,,,,,101,30622875266.9484,1255.93870622359,,,,,,,
1993,,,,,101,30731034422.1691,1223.50616725762,,,,,,,
1994,,,,,101,31540116338.6072,1219.7841113305,,,,,,,
1995,,,,,101,32929842156.6672,1237.88250467675,,,,,,,
1996,,,,,101,34295389782.3606,1254.21025248674,,,,,,,
1997,,,,,101,34458259247.3522,1226.19542113337,,,,,,,
1998,,,,,101,35592009621.64,1232.06658106635,,,,,,,
1999,,,,,101,36412543752.2683,1224.63404639886,,,,,,,
2000,0.0,1.31,0.0,0.70000005,101,36630908098.8264,1195.41296851656,0.0,59.628773,40.37123,,,,30851604.0
2001,0.0,2.38,0.0,0.68,101,38015522174.3133,1202.29348759987,0.0,40.540543,59.45946,,,,31800344.0
2002,0.0,3.09,0.0,0.53999996,101,38223413680.2696,1171.4262517349,0.0,23.300972,76.69903,,,,32779824.0
2003,0.0,3.23,0.0,0.87,101,39344305939.1787,1169.14433674051,0.0,18.065693,81.9343,,,,33767120.0
