Entity,Code,Year,Nuclear (% equivalent primary energy),Renewables (% equivalent primary energy),Fossil fuels (% equivalent primary energy)
Germany,DEU,2011,7.70285,10.566928,81.730225
Germany,DEU,2012,6.9564066,11.899734,81.14386
Germany,DEU,2013,6.5772624,12.063284,81.35945
Germany,DEU,2014,6.8050885,13.335284,79.859634
Germany,DEU,2015,6.273467,14.878483,78.84805
Germany,DEU,2016,5.6597114,14.665688,79.6746
Germany,DEU,2017,5.0130606,16.26483,78.72211
Germany,DEU,2018,5.094492,17.168362,77.737144
Germany,DEU,2019,5.139338,18.82998,76.030685
Germany,DEU,2020,4.711399,21.123863,74.16474
Germany,DEU,2021,4.8971453,19.06692,76.03594
Germany,DEU,2022,2.5442567,21.36138,76.09437
Germany,DEU,2023,0.5675054,24.394201,75.0383
Greece,GRC,1982,0,5.2865105,94.71349
Greece,GRC,1983,0,3.454517,96.54548
Greece,GRC,1984,0,4.0465713,95.95343
Greece,GRC,1985,0,3.7546217,96.24538
Greece,GRC,1986,0,4.321012,95.67899
Greece,GRC,1987,0,3.3969667,96.60303
Greece,GRC,1988,0,2.7383325,97.261665
Greece,GRC,1989,0,2.0288165,97.971176
Greece,GRC,1990,0,1.8226942,98.17731
Greece,GRC,1991,0,3.1458595,96.85414
Greece,GRC,1992,0,2.2052224,97.79477
Greece,GRC,1993,0,2.2926166,97.70738
Greece,GRC,1994,0,2.5512788,97.448715
Greece,GRC,1995,0,3.3267493,96.67325
Greece,GRC,1996,0,3.9930205,96.00698
Greece,GRC,1997,0,3.4682534,96.531746
Greece,GRC,1998,0,3.1564183,96.84358
Greece,GRC,1999,0,3.9640613,96.035934
Greece,GRC,2000,0,3.2847326,96.71527
Greece,GRC,2001,0,2.296041,97.70396
Greece,GRC,2002,0,2.7831924,97.216805
Greece,GRC,2003,0,4.2976427,95.702354
Greece,GRC,2004,0,4.2918515,95.708145
Greece,GRC,2005,0,4.6005774,95.39942
Greece,GRC,2006,0,5.44987,94.550125
Greece,GRC,2007,0,3.3446171,96.65538
Greece,GRC,2008,0,4.1339064,95.8661
Greece,GRC,2009,0,5.996017,94.00399
Greece,GRC,2010,0,8.131609,91.86839
Greece,GRC,2011,0,6.3986807,93.60132
Greece,GRC,2012,0,8.401619,91.59838
Greece,GRC,2013,0,12.436178,87.56382
Greece,GRC,2014,0,11.320253,88.67975
Greece,GRC,2015,0,13.459677,86.54033
Greece,GRC,2016,0,13.661964,86.338036
Greece,GRC,2017,0,12.052897,87.947105
Greece,GRC,2018,0,13.840273,86.15973
Greece,GRC,2019,0,14.172345,85.82765
Greece,GRC,2020,0,17.601542,82.39846
Greece,GRC,2021,0,20.09628,79.903725
Greece,GRC,2022,0,19.641994,80.35801
Greece,GRC,2023,0,21.644836,78.355156
High-income countries,,1965,0.21738559,6.9409795,92.84163
High-income countries,,1966,0.2827959,6.9844074,92.732796
High-income countries,,1967,0.32544684,6.8868303,92.78772
High-income countries,,1968,0.38650933,6.6506505,92.96284
High-income countries,,1969,0.42412156,6.513486,93.062386
High-income countries,,1970,0.51128054,6.3393497,93.14937
High-income countries,,1971,0.70341754,6.4551735,92.84141
High-income countries,,1972,0.9134883,6.4173894,92.66912
High-income countries,,1973,1.1471908,6.096621,92.75619
High-income countries,,1974,1.4983499,6.789647,91.712
High-income countries,,1975,2.1140332,6.923268,90.96269
High-income countries,,1976,2.3068695,6.312328,91.380806
High-income countries,,1977,2.8060646,6.213525,90.98041
High-income countries,,1978,3.2055073,6.4898057,90.30469
High-income countries,,1979,3.2198381,6.573998,90.20616
High-income countries,,1980,3.5827284,6.724993,89.692276
High-income countries,,1981,4.31325,6.939032,88.74772
High-income countries,,1982,4.7690744,7.3657074,87.86522
High-income countries,,1983,5.364504,7.686129,86.94936
High-income countries,,1984,6.168293,7.3965826,86.43512
High-income countries,,1985,7.219872,7.2096677,85.57046
High-income countries,,1986,7.727665,7.106684,85.16565
High-income countries,,1987,8.091628,6.8992734,85.009094
High-income countries,,1988,8.419528,6.6978908,84.88258
High-income countries,,1989,8.584908,6.4950557,84.92004
High-income countries,,1990,8.871544,6.7473254,84.381134
High-income countries,,1991,9.265795,6.813444,83.92076
High-income countries,,1992,9.26629,6.703173,84.03054
High-income countries,,1993,9.465356,6.9526367,83.58201
High-income countries,,1994,9.537039,6.6752477,83.78771
High-income countries,,1995,9.67932,6.905688,83.41499
High-income countries,,1996,9.6523485,6.8177752,83.52987
High-income countries,,1997,9.457678,6.9676766,83.574646
High-income countries,,1998,9.643558,6.8391366,83.5173
High-income countries,,1999,9.828218,6.818705,83.35307
High-income countries,,2000,9.781446,6.7750034,83.44354
High-income countries,,2001,9.968259,6.4103627,83.621376
High-income countries,,2002,9.919615,6.503956,83.57643
High-income countries,,2003,9.405781,6.3968673,84.19735
High-income countries,,2004,9.591452,6.477866,83.93068
High-income countries,,2005,9.46164,6.6504536,83.88791
High-income countries,,2006,9.455739,6.873674,83.670586
High-income countries,,2007,9.069857,6.9591255,83.971016
High-income countries,,2008,9.013804,7.503597,83.4826
High-income countries,,2009,9.239846,8.12959,82.63056
High-income countries,,2010,8.997514,8.230053,82.77243
High-income countries,,2011,8.456505,8.814391,82.72911
High-income countries,,2012,7.706924,9.305454,82.98762
High-income countries,,2013,7.6136894,9.713838,82.67247
High-income countries,,2014,7.6616807,10.04599,82.292336
High-income countries,,2015,7.485059,10.338411,82.17653
High-income countries,,2016,7.383308,10.696274,81.92042
High-income countries,,2017,7.2011323,11.089102,81.70977
High-income countries,,2018,7.1134543,11.4034605,81.483086
High-income countries,,2019,7.2795773,11.810546,80.90988
High-income countries,,2020,7.31016,13.4801,79.20974
High-income countries,,2021,7.1331487,13.285158,79.581696
High-income countries,,2022,6.654706,13.837145,79.50815
High-income countries,,2023,6.880463,14.677729,78.44181
Hong Kong,HKG,1995,0,0,100
Hong Kong,HKG,1996,0,0,100
Hong Kong,HKG,1997,0,0,100
Hong Kong,HKG,1998,0,0,100
Hong Kong,HKG,1999,0,0,100
Hong Kong,HKG,2008,0,0.00080172904,99.9992
Hong Kong,HKG,2009,0,0.0009937222,99.99901
Hong Kong,HKG,2010,0,0.05381598,99.94618
Hong Kong,HKG,2011,0,0.13770953,99.86229
Hong Kong,HKG,2012,0,0.061687157,99.93832
Hong Kong,HKG,2013,0,0.1611944,99.838806
Hong Kong,HKG,2014,0,0.15181382,99.84819
Hong Kong,HKG,2015,0,0.20598702,99.794014
Hong Kong,HKG,2016,0,0.20709695,99.7929
Hong Kong,HKG,2017,0,0.2106131,99.78939
Hong Kong,HKG,2018,0,0.24167377,99.75832
Hong Kong,HKG,2019,0,0.25547945,99.744514
Hong Kong,HKG,2020,0,0.4387561,99.56125
Hong Kong,HKG,2021,0,0.6320362,99.36796
Hong Kong,HKG,2022,0,0.9528749,99.04713
Hong Kong,HKG,2023,0,0.9380849,99.06191
Hungary,HUN,1965,0,0.11989387,99.880104
Hungary,HUN,1966,0,0.15773733,99.84226
Hungary,HUN,1967,0,0.13554126,99.864456
Hungary,HUN,1968,0,0.14179073,99.858215
Hungary,HUN,1969,0,0.14133148,99.858665
Hungary,HUN,1970,0,0.12151648,99.87849
Hungary,HUN,1971,0,0.128392,99.871605
Hungary,HUN,1972,0,0.14248806,99.857506
Hungary,HUN,1973,0,0.12081837,99.87918
Hungary,HUN,1974,0,0.094015844,99.90598
Hungary,HUN,1975,0,0.17870052,99.8213
Hungary,HUN,1976,0,0.16931991,99.83067
Hungary,HUN,1977,0,0.14541946,99.85458
Hungary,HUN,1978,0,0.12593117,99.87408
Hungary,HUN,1979,0,0.13454616,99.86545
Hungary,HUN,1980,0,0.10290331,99.897095
Hungary,HUN,1981,0,0.15593338,99.84407
Hungary,HUN,1982,0,0.14692831,99.85307
Hungary,HUN,1983,2.2313573,0.14574319,97.6229
Hungary,HUN,1984,3.3082075,0.1656924,96.52611
Hungary,HUN,1985,5.515337,0.13748026,94.34718
Hungary,HUN,1986,6.348452,0.13723414,93.51432
Hungary,HUN,1987,8.99253,0.14415859,90.86331
Hungary,HUN,1988,11.2652235,0.14756292,88.58721
Hungary,HUN,1989,11.947651,0.1416178,87.91073
Hungary,HUN,1990,12.052981,0.1796139,87.767395
Hungary,HUN,1991,12.900819,0.21539119,86.88379
Hungary,HUN,1992,13.679539,0.21199435,86.10847
Hungary,HUN,1993,14.038937,0.22068326,85.74037
Hungary,HUN,1994,14.057263,0.2185324,85.7242
Hungary,HUN,1995,13.876886,0.23038746,85.89272
Hungary,HUN,1996,13.7677145,0.26405832,85.96823
Hungary,HUN,1997,13.897196,0.28327656,85.819534
Hungary,HUN,1998,13.673104,0.22449638,86.1024
Hungary,HUN,1999,13.823846,0.2566925,85.91946
Hungary,HUN,2000,14.32893,0.261336,85.40974
Hungary,HUN,2001,13.844341,0.26867232,85.886986
Hungary,HUN,2002,13.912171,0.25034344,85.83749
Hungary,HUN,2003,10.77707,0.35918176,88.86374
Hungary,HUN,2004,11.403448,1.0114594,87.58509
Hungary,HUN,2005,12.3384495,1.9246767,85.73687
Hungary,HUN,2006,12.167905,1.5934231,86.23867
Hungary,HUN,2007,13.359987,2.089157,84.55086
Hungary,HUN,2008,13.595615,3.1521368,83.25225
Hungary,HUN,2009,15.16007,4.0226183,80.81731
Hungary,HUN,2010,15.109539,4.081326,80.809135
Hungary,HUN,2011,15.40885,3.75528,80.83587
Hungary,HUN,2012,16.54765,3.8991413,79.55321
Hungary,HUN,2013,16.886189,4.2139344,78.89987
Hungary,HUN,2014,17.073484,4.9268494,77.99967
Hungary,HUN,2015,16.299694,4.698194,79.00212
Hungary,HUN,2016,16.141422,4.6759534,79.182625
Hungary,HUN,2017,15.265671,4.5672145,80.167114
Hungary,HUN,2018,14.728251,4.958271,80.31348
Hungary,HUN,2019,14.98767,5.7964964,79.215836
Hungary,HUN,2020,14.967573,7.0143948,78.018036
Hungary,HUN,2021,14.139445,7.9829783,77.87758
Hungary,HUN,2022,14.81494,9.2652645,75.9198
Hungary,HUN,2023,15.687342,10.97823,73.33443
Iceland,ISL,2007,0,74.30169,25.698313
India,IND,1965,0,9.149455,90.85054
India,IND,1966,0,9.270713,90.729294
India,IND,1967,0,10.058605,89.94139
India,IND,1968,0,10.8575325,89.14246
India,IND,1969,0.26351663,10.873966,88.86252
India,IND,1970,0.48601216,11.78412,87.729866
India,IND,1971,0.34729013,12.426771,87.22594
India,IND,1972,0.31355593,11.463117,88.22333
India,IND,1973,0.64954597,11.957463,87.39299
India,IND,1974,0.5645903,10.860853,88.574554
India,IND,1975,0.6257083,12.067703,87.30659
India,IND,1976,0.73927885,12.0367985,87.22392
India,IND,1977,0.48726797,12.415875,87.096855
India,IND,1978,0.5727649,14.818278,84.608955
India,IND,1979,0.5628936,13.540278,85.89683
India,IND,1980,0.57009923,13.453118,85.97678
India,IND,1981,0.51859957,12.948172,86.533226
India,IND,1982,0.4580352,11.035111,88.50685
India,IND,1983,0.621182,10.110921,89.2679
India,IND,1984,0.76364326,10.576084,88.66027
India,IND,1985,0.8073734,9.670784,89.521835
India,IND,1986,0.84015375,9.167619,89.99223
India,IND,1987,0.8374666,8.030696,91.131836
India,IND,1988,0.8786956,8.2299185,90.89139
India,IND,1989,0.53239864,8.742306,90.725296
India,IND,1990,0.7886963,8.54283,90.66847
India,IND,1991,0.63277483,9.029866,90.33736
India,IND,1992,0.7117996,8.140624,91.147575
India,IND,1993,0.6753571,8.035936,91.288704
India,IND,1994,0.5089507,8.667226,90.82382
India,IND,1995,0.7291851,7.6867676,91.58405
India,IND,1996,0.7735758,6.7896338,92.43679
India,IND,1997,0.8788079,6.5708995,92.55029
India,IND,1998,0.93537456,7.3818192,91.6828
India,IND,1999,1.0183822,7.1308775,91.850746
India,IND,2000,1.2010283,6.398104,92.40086
India,IND,2001,1.423422,6.0226192,92.553955
India,IND,2002,1.4003431,5.529273,93.07038
India,IND,2003,1.2594382,5.445053,93.29551
India,IND,2004,1.3503848,7.278265,91.371346
India,IND,2005,1.0569537,6.731385,92.21166
India,IND,2006,0.9916328,7.539817,91.46855
India,IND,2007,0.918289,7.681195,91.40051
India,IND,2008,0.73647934,7.093329,92.1702
India,IND,2009,0.752109,6.352798,92.895096
India,IND,2010,0.9834342,6.450954,92.565605
India,IND,2011,1.2939538,7.426478,91.279564
India,IND,2012,1.2548496,6.692072,92.05308
India,IND,2013,1.2134621,7.3276463,91.45889
India,IND,2014,1.1765447,7.3362403,91.48721
India,IND,2015,1.2483854,7.1391196,91.612495
India,IND,2016,1.1750684,6.973517,91.85142
India,IND,2017,1.1109235,7.4859,91.40318
India,IND,2018,1.09091,7.9542136,90.95488
India,IND,2019,1.2260796,8.904294,89.86963
India,IND,2020,1.2735411,9.739235,88.98722
India,IND,2021,1.1504955,9.488208,89.36129
India,IND,2022,1.1438936,10.273168,88.58294
India,IND,2023,1.1087015,9.676426,89.21487
Indonesia,IDN,1965,0,6.385929,93.614075
Indonesia,IDN,1966,0,8.36461,91.63539
Indonesia,IDN,1967,0,9.505836,90.49417
Indonesia,IDN,1968,0,11.010139,88.98986
Indonesia,IDN,1969,0,10.201887,89.79812
Indonesia,IDN,1970,0,11.57067,88.42933
Indonesia,IDN,1971,0,4.00115,95.99885
Indonesia,IDN,1972,0,3.3738363,96.62616
Indonesia,IDN,1973,0,3.7743795,96.22562
Indonesia,IDN,1974,0,3.9022937,96.0977
Indonesia,IDN,1975,0,3.3421185,96.657875
Indonesia,IDN,1976,0,1.86724,98.13276
Indonesia,IDN,1977,0,2.34783,97.652176
Indonesia,IDN,1978,0,1.49063,98.50937
Indonesia,IDN,1979,0,1.4562845,98.54371
Indonesia,IDN,1980,0,1.2272301,98.77277
Indonesia,IDN,1981,0,1.1406815,98.859314
Indonesia,IDN,1982,0,1.2204517,98.77956
Indonesia,IDN,1983,0,1.7323705,98.26763
Indonesia,IDN,1984,0,1.7180939,98.2819
Indonesia,IDN,1985,0,1.9808587,98.01914
Indonesia,IDN,1986,0,2.9868257,97.013176
Indonesia,IDN,1987,0,2.9112308,97.088776
Indonesia,IDN,1988,0,3.0289974,96.97101
Indonesia,IDN,1989,0,3.4081194,96.59188
Indonesia,IDN,1990,0,3.7318628,96.26814
Indonesia,IDN,1991,0,3.81247,96.18753
Indonesia,IDN,1992,0,4.4085426,95.59145
Indonesia,IDN,1993,0,3.8476534,96.15234
Indonesia,IDN,1994,0,3.5212233,96.478775
Indonesia,IDN,1995,0,3.5392694,96.46073
Indonesia,IDN,1996,0,3.5088153,96.49119
Indonesia,IDN,1997,0,2.4772785,97.52272
Indonesia,IDN,1998,0,4.0149045,95.9851
Indonesia,IDN,1999,0,3.852458,96.14755
Indonesia,IDN,2000,0,3.733831,96.266174
Indonesia,IDN,2001,0,4.1125903,95.887405
Indonesia,IDN,2002,0,3.6303015,96.3697
Indonesia,IDN,2003,0,3.1624913,96.8375
Indonesia,IDN,2004,0,3.3661623,96.63384
Indonesia,IDN,2005,0,3.4541986,96.5458
Indonesia,IDN,2006,0,3.1702235,96.82977
Indonesia,IDN,2007,0,3.31408,96.68592
Indonesia,IDN,2008,0,3.5247178,96.47528
Indonesia,IDN,2009,0,3.6053057,96.3947
Indonesia,IDN,2010,0,4.3475184,95.65248
Indonesia,IDN,2011,0,3.431125,96.56887
Indonesia,IDN,2012,0,3.5263355,96.47366
Indonesia,IDN,2013,0,4.4679456,95.53205
Indonesia,IDN,2014,0,4.608102,95.3919
Indonesia,IDN,2015,0,3.9044187,96.09558
Indonesia,IDN,2016,0,5.6316724,94.36833
Indonesia,IDN,2017,0,5.4710994,94.5289
Indonesia,IDN,2018,0,7.7867928,92.21321
Indonesia,IDN,2019,0,8.279649,91.72035
Indonesia,IDN,2020,0,10.217818,89.78218
Indonesia,IDN,2021,0,10.79372,89.20628
Indonesia,IDN,2022,0,9.899512,90.10049
Indonesia,IDN,2023,0,10.446613,89.55338
Iran,IRN,1965,0,5.2250767,94.774925
Iran,IRN,1966,0,5.151487,94.84851
Iran,IRN,1967,0,5.0412226,94.95878
Iran,IRN,1968,0,4.9317336,95.06827
Iran,IRN,1969,0,4.837112,95.162895
Iran,IRN,1970,0,4.4152985,95.58471
Iran,IRN,1971,0,4.3325543,95.66744
Iran,IRN,1972,0,5.018947,94.98106
Iran,IRN,1973,0,3.5577044,96.44229
Iran,IRN,1974,0,3.4556205,96.54437
Iran,IRN,1975,0,3.1140482,96.88595
Iran,IRN,1976,0,3.0952492,96.90475
Iran,IRN,1977,0,2.8250146,97.17499
Iran,IRN,1978,0,4.5260034,95.47399
Iran,IRN,1979,0,3.6342711,96.36573
Iran,IRN,1980,0,4.064726,95.93527
Iran,IRN,1981,0,4.4219165,95.57808
Iran,IRN,1982,0,4.111237,95.88876
Iran,IRN,1983,0,3.3884645,96.611534
Iran,IRN,1984,0,2.9317567,97.068245
Iran,IRN,1985,0,2.7088299,97.29117
Iran,IRN,1986,0,3.4556096,96.54439
Iran,IRN,1987,0,3.5734787,96.42652
Iran,IRN,1988,0,3.6968005,96.30319
Iran,IRN,1989,0,2.7610445,97.23896
Iran,IRN,1990,0,2.6902497,97.30975
Iran,IRN,1991,0,1.8835832,98.11642
Iran,IRN,1992,0,2.7959177,97.20409
Iran,IRN,1993,0,3.4577887,96.542206
Iran,IRN,1994,0,2.021462,97.97854
Iran,IRN,1995,0,2.326306,97.6737
Iran,IRN,1996,0,2.2645998,97.735405
Iran,IRN,1997,0,1.4810697,98.51893
Iran,IRN,1998,0,1.7921339,98.20786
Iran,IRN,1999,0,1.1498691,98.85013
Iran,IRN,2000,0,0.8082891,99.1917
Iran,IRN,2001,0,0.8181908,99.18181
Iran,IRN,2002,0,1.4433478,98.556656
Iran,IRN,2003,0,1.6837656,98.31623
Iran,IRN,2004,0,1.8843321,98.11567
Iran,IRN,2005,0,2.1426384,97.85736
Iran,IRN,2006,0,2.500738,97.49926
Iran,IRN,2007,0,2.2706358,97.72937
Iran,IRN,2008,0,0.9233144,99.07669
Iran,IRN,2009,0,0.8159316,99.184074
Iran,IRN,2010,0,1.1913837,98.80862
Iran,IRN,2011,0.011215272,1.1921026,98.796684
Iran,IRN,2012,0.14969663,1.3767738,98.473526
Iran,IRN,2013,0.4196437,1.5277675,98.05258
Iran,IRN,2014,0.3820712,1.444072,98.17386
Iran,IRN,2015,0.33015677,1.320366,98.34948
Iran,IRN,2016,0.57652664,1.4484855,97.97498
Iran,IRN,2017,0.5931926,1.5695099,97.837296
Iran,IRN,2018,0.56464005,0.92631114,98.50905
Iran,IRN,2019,0.49680266,2.8355055,96.66769
Iran,IRN,2020,0.4708877,1.9334664,97.59564
Iran,IRN,2021,0.26730967,1.2263017,98.50639
Iran,IRN,2022,0.47383177,1.2014121,98.32476
Iran,IRN,2023,0.46839216,1.8229214,97.70869
Iraq,IRQ,2017,0,1.0475221,98.952484
Iraq,IRQ,2018,0,0.98314315,99.01686
Iraq,IRQ,2019,0,2.2004015,97.79961
Ireland,IRL,1979,0,2.3525975,97.64741
Ireland,IRL,1980,0,2.4656003,97.5344
Ireland,IRL,1981,0,2.5970182,97.40298
Ireland,IRL,1982,0,2.4390516,97.56095
Ireland,IRL,1983,0,2.4031906,97.59681
Ireland,IRL,1984,0,2.1390052,97.86099
Ireland,IRL,1985,0,2.487561,97.512436
Ireland,IRL,1986,0,2.5271845,97.47282
Ireland,IRL,1987,0,1.8662728,98.13373
Ireland,IRL,1988,0,2.3837883,97.61621
Ireland,IRL,1989,0,1.8510282,98.14897
Ireland,IRL,1990,0,1.7483125,98.251686
Ireland,IRL,1991,0,1.8013103,98.198685
Ireland,IRL,1992,0,1.9758353,98.02416
Ireland,IRL,1993,0,1.8359721,98.164024
Ireland,IRL,1994,0,2.120603,97.879395
Ireland,IRL,1995,0,1.6132627,98.386734
Ireland,IRL,1996,0,1.6042329,98.39577
Ireland,IRL,1997,0,1.6546531,98.345345
Ireland,IRL,1998,0,2.2191892,97.780815
Ireland,IRL,1999,0,2.0208225,97.97918
Ireland,IRL,2000,0,2.034373,97.96563
Ireland,IRL,2001,0,1.6607853,98.33921
Ireland,IRL,2002,0,2.2350235,97.764984
Ireland,IRL,2003,0,1.8804967,98.11951
Ireland,IRL,2004,0,2.2461925,97.753815
Ireland,IRL,2005,0,2.8786287,97.121376
Ireland,IRL,2006,0,3.6557345,96.34426
Ireland,IRL,2007,0,4.1544456,95.84555
Ireland,IRL,2008,0,5.4890666,94.51094
Ireland,IRL,2009,0,7.0551596,92.94484
Ireland,IRL,2010,0,6.468354,93.53165
Ireland,IRL,2011,0,9.50042,90.49959
Ireland,IRL,2012,0,9.308356,90.691635
Ireland,IRL,2013,0,10.137973,89.86202
Ireland,IRL,2014,0,11.478303,88.5217
Ireland,IRL,2015,0,13.121304,86.8787
Ireland,IRL,2016,0,11.98258,88.017426
Ireland,IRL,2017,0,14.191961,85.80804
Ireland,IRL,2018,0,15.6791315,84.32087
Ireland,IRL,2019,0,18.009615,81.99039
Ireland,IRL,2020,0,21.518867,78.48113
Ireland,IRL,2021,0,18.387724,81.612274
Ireland,IRL,2022,0,20.03623,79.963776
Ireland,IRL,2023,0,22.302807,77.6972
Israel,ISR,1980,0,0,100
Israel,ISR,1981,0,0.006281023,99.99372
Israel,ISR,1982,0,0.0058126245,99.99419
Israel,ISR,1983,0,0.0029045169,99.99709
Israel,ISR,1984,0,0.005582296,99.99442
Israel,ISR,1985,0,0.006019132,99.99398
Israel,ISR,1986,0,0.017166344,99.98284
Israel,ISR,1987,0,0.026679432,99.97332
Israel,ISR,1988,0,0.024892602,99.975105
Israel,ISR,1989,0,0.00713814,99.99286
Israel,ISR,1990,0,0.0068695177,99.99313
Israel,ISR,1991,0,0.013514825,99.98648
Israel,ISR,1992,0,0.055975646,99.94402
Israel,ISR,1993,0,0.04621226,99.95378
Israel,ISR,1994,0,0.039183754,99.960815
Israel,ISR,1995,0,0.03786965,99.96213
Israel,ISR,1996,0,0.035081003,99.96492
Israel,ISR,1997,0,0.033417907,99.96658
Israel,ISR,1998,0,0.03175548,99.96825
Israel,ISR,1999,0,0.040444262,99.95956
Israel,ISR,2000,0,0.04031588,99.95969
Israel,ISR,2001,0,0.0258593,99.97414
Israel,ISR,2002,0,0.09087086,99.909134
Israel,ISR,2003,0,0.10240744,99.89759
Israel,ISR,2004,0,0.09672579,99.903275
Israel,ISR,2005,0,0.119960636,99.88004
Israel,ISR,2006,0,0.0694792,99.93052
Israel,ISR,2007,0,0.061499506,99.9385
Israel,ISR,2008,0,0.070539854,99.92946
Israel,ISR,2009,0,0.1537155,99.84628
Israel,ISR,2010,0,0.23017603,99.76982
Israel,ISR,2011,0,0.368569,99.63143
Israel,ISR,2012,0,0.52630293,99.4737
Israel,ISR,2013,0,0.6158397,99.384155
Israel,ISR,2014,0,1.0545208,98.94547
Israel,ISR,2015,0,1.3535545,98.64645
Israel,ISR,2016,0,1.8459212,98.15408
Israel,ISR,2017,0,1.8471863,98.15282
Israel,ISR,2018,0,1.9937472,98.006256
Israel,ISR,2019,0,3.0705597,96.92944
Israel,ISR,2020,0,4.2514257,95.74857
Israel,ISR,2021,0,5.162033,94.83797
Israel,ISR,2022,0,5.6662054,94.33379
Israel,ISR,2023,0,7.0659175,92.93408
Italy,ITA,1965,1.0727067,14.399825,84.527466
Italy,ITA,1966,1.0871043,13.789761,85.12313
Italy,ITA,1967,0.81905293,12.396454,86.78449
Italy,ITA,1968,0.61945224,11.592197,87.78835
Italy,ITA,1969,0.37512305,10.465505,89.15938
Italy,ITA,1970,0.6427354,9.408058,89.94921
Italy,ITA,1971,0.6467876,8.673787,90.67943
Italy,ITA,1972,0.66457486,8.623178,90.71224
Italy,ITA,1973,0.5517606,7.571964,91.876274
Italy,ITA,1974,0.5990049,7.7026577,91.69833
Italy,ITA,1975,0.6818564,8.419505,90.898636
Italy,ITA,1976,0.64727455,7.6167636,91.73596
Italy,ITA,1977,0.573652,9.689525,89.736824
Italy,ITA,1978,0.7324012,8.498705,90.76889
Italy,ITA,1979,0.4214977,8.319645,91.25885
Italy,ITA,1980,0.3634563,8.439496,91.19705
Italy,ITA,1981,0.45514545,8.140426,91.404434
Italy,ITA,1982,1.1671937,8.032729,90.80008
Italy,ITA,1983,1.0133353,8.177463,90.809204
Italy,ITA,1984,1.188286,8.236615,90.575096
Italy,ITA,1985,1.2177668,7.919222,90.86301
Italy,ITA,1986,1.4783376,7.745234,90.77643
Italy,ITA,1987,0.02852146,7.2850204,92.686455
Italy,ITA,1988,0,7.320364,92.679634
Italy,ITA,1989,0,6.0404835,93.95952
Italy,ITA,1990,0,5.5439982,94.456
Italy,ITA,1991,0,7.0200934,92.979904
Italy,ITA,1992,0,7.082338,92.917656
Italy,ITA,1993,0,7.147924,92.85207
Italy,ITA,1994,0,7.6455235,92.35448
Italy,ITA,1995,0,6.312267,93.68773
Italy,ITA,1996,0,7.0418596,92.95814
Italy,ITA,1997,0,6.921144,93.07886
Italy,ITA,1998,0,6.806154,93.19385
Italy,ITA,1999,0,7.312841,92.68716
Italy,ITA,2000,0,7.155644,92.84436
